1	4	0	0	900	0	4	-1	1	5
2	4	0	0	900	0	4	-1	1	5
3	4	0	0	900	0	4	-1	1	5
4	4	0	0	900	0	4	-1	1	5
5	4	0	0	900	0	4	-1	1	5
6	4	0	0	900	0	4	-1	1	5
7	4	0	0	900	0	4	-1	1	5
8	4	0	0	900	0	4	-1	1	5
9	4	0	0	900	0	4	-1	1	5
10	4	0	0	900	0	4	-1	1	5
11	4	0	0	900	0	4	-1	1	5
12	4	0	0	900	0	4	-1	1	5
13	4	0	0	900	0	4	-1	1	5
14	4	0	0	900	0	4	-1	1	5
15	4	0	0	900	0	4	-1	1	5
16	4	0	0	900	0	4	-1	1	5
17	4	0	0	900	0	4	-1	1	5
18	4	0	0	900	0	4	-1	1	5
19	4	0	0	900	0	4	-1	1	5
20	4	0	0	900	0	4	-1	1	5
21	4	0	0	900	0	4	-1	1	5
22	4	0	0	900	0	4	-1	1	5
23	4	0	0	900	0	4	-1	1	5
24	4	0	0	900	0	4	-1	1	5
25	4	0	0	900	0	4	-1	1	5
26	4	0	0	900	0	4	-1	1	5
27	4	0	0	900	0	4	-1	1	5
28	4	0	0	900	0	4	-1	1	5
29	4	0	0	900	0	4	-1	1	5
30	4	0	0	900	0	4	-1	1	5
31	4	0	0	900	0	4	-1	1	5
32	4	0	0	900	0	4	-1	1	5
33	4	0	0	900	0	4	-1	1	5
34	4	0	0	900	0	4	-1	1	5
35	4	0	0	900	0	4	-1	1	5
36	4	0	0	900	0	4	-1	1	5
37	4	0	0	900	0	4	-1	1	5
38	4	0	0	900	0	4	-1	1	5
39	4	0	0	900	0	4	-1	1	5
40	4	0	0	900	0	4	-1	1	5
41	4	0	0	900	0	4	-1	1	5
42	4	0	0	900	0	4	-1	1	5
43	4	0	0	900	0	4	-1	1	5
44	4	0	0	900	0	4	-1	1	5
45	4	0	0	900	0	4	-1	1	5
46	4	0	0	900	0	4	-1	1	5
47	4	0	0	900	0	4	-1	1	5
48	4	0	0	900	0	4	-1	1	5
49	4	0	0	900	0	4	-1	1	5
50	4	0	0	900	0	4	-1	1	5
51	4	0	0	900	0	4	-1	1	5
52	4	0	0	900	0	4	-1	1	5
53	4	0	0	900	0	4	-1	1	5
54	4	0	0	900	0	4	-1	1	5
55	4	0	0	900	0	4	-1	1	5
56	4	0	0	900	0	4	-1	1	5
57	4	0	0	900	0	4	-1	1	5
58	4	0	0	900	0	4	-1	1	5
59	4	0	0	900	0	4	-1	1	5
60	4	0	0	900	0	4	-1	1	5
61	4	0	0	900	0	4	-1	1	5
62	4	0	0	900	0	4	-1	1	5
63	4	0	0	900	0	4	-1	1	5
64	4	0	0	900	0	4	-1	1	5
65	4	0	0	900	0	4	-1	1	5
66	4	0	0	900	0	4	-1	1	5
67	4	0	0	900	0	4	-1	1	5
68	4	0	0	900	0	4	-1	1	5
69	4	0	0	900	0	4	-1	1	5
70	4	0	0	900	0	4	-1	1	5
71	4	0	0	900	0	4	-1	1	5
72	4	0	0	900	0	4	-1	1	5
73	4	0	0	900	0	4	-1	1	5
74	4	0	0	900	0	4	-1	1	5
75	4	0	0	900	0	4	-1	1	5
76	4	0	0	900	0	4	-1	1	5
77	4	0	0	900	0	4	-1	1	5
78	4	0	0	900	0	4	-1	1	5
79	4	0	0	900	0	4	-1	1	5
80	4	0	0	900	0	4	-1	1	5
81	4	0	0	900	0	4	-1	1	5
82	4	0	0	900	0	4	-1	1	5
83	4	0	0	900	0	4	-1	1	5
84	4	0	0	900	0	4	-1	1	5
85	4	0	0	900	0	4	-1	1	5
86	4	0	0	900	0	4	-1	1	5
87	4	0	0	900	0	4	-1	1	5
88	4	0	0	900	0	4	-1	1	5
89	4	0	0	900	0	4	-1	1	5
90	4	0	0	900	0	4	-1	1	5
91	4	0	0	900	0	4	-1	1	5
92	4	0	0	900	0	4	-1	1	5
93	4	0	0	900	0	4	-1	1	5
